区域,lon,lat
崇明区,121.6951754,31.39355843
崇明区,121.6972939,31.39530513
崇明区,121.6269774,31.5423025
嘉定区,121.1654581,31.29688186
嘉定区,121.1612081,31.30158268
嘉定区,121.1602745,31.30491794
嘉定区,121.157091,31.31410247
嘉定区,121.1849989,31.29007475
嘉定区,121.1845137,31.28850247
嘉定区,121.2173943,31.2866637
嘉定区,121.1996501,31.30087729
嘉定区,121.273003,31.2835376
嘉定区,121.3302957,31.29711839
嘉定区,121.3300285,31.29728239
嘉定区,121.3298083,31.29679616
普陀区,121.3331727,31.29445631
嘉定区,121.3202077,31.29015929
嘉定区,121.3215977,31.29627755
嘉定区,121.3285648,31.30020571
嘉定区,121.3290517,31.30274872
嘉定区,121.3310199,31.30958851
嘉定区,121.3352102,31.31513922
嘉定区,121.3272049,31.31328247
嘉定区,121.3104266,31.30197285
嘉定区,121.3106515,31.30094495
嘉定区,121.3104994,31.30210389
嘉定区,121.3116236,31.29838818
嘉定区,121.3100895,31.30383617
嘉定区,121.3187612,31.31447129
嘉定区,121.31167,31.31258539
嘉定区,121.3128276,31.31189022
嘉定区,121.3122095,31.31170232
嘉定区,121.3128326,31.31181426
嘉定区,121.3207808,31.31789415
嘉定区,121.2885639,31.32564441
嘉定区,121.2807678,31.33447827
嘉定区,121.2888738,31.3427375
嘉定区,121.2641119,31.34208813
嘉定区,121.2643216,31.34909955
嘉定区,121.2610655,31.35618446
嘉定区,121.265179,31.35337222
嘉定区,121.269902,31.35408058
嘉定区,121.2619412,31.36718116
嘉定区,121.2656981,31.37275076
嘉定区,121.2772655,31.38197859
嘉定区,121.2636036,31.38503384
嘉定区,121.2691352,31.38474566
嘉定区,121.2628979,31.38611089
嘉定区,121.2626796,31.38923189
嘉定区,121.2714412,31.39370986
嘉定区,121.2715161,31.39374521
嘉定区,121.2802657,31.39307798
嘉定区,121.2803384,31.3930789
嘉定区,121.2759626,31.39535384
嘉定区,121.2649145,31.41445559
嘉定区,121.2603983,31.3795258
嘉定区,121.2596495,31.37903773
嘉定区,121.2515869,31.38445388
嘉定区,121.2451399,31.38785116
嘉定区,121.2485588,31.39934969
嘉定区,121.2441086,31.39596984
嘉定区,121.2437534,31.3967059
嘉定区,121.2442091,31.39597208
嘉定区,121.2557769,31.40204997
嘉定区,121.2551483,31.40193155
嘉定区,121.2538115,31.40186757
嘉定区,121.2547525,31.40308564
嘉定区,121.2075319,31.41998602
普陀区,121.4031218,31.28101099
普陀区,121.404151,31.28786242
宝山区,121.4177397,31.27890786
宝山区,121.4180521,31.2790708
宝山区,121.4174015,31.28452746
宝山区,121.4174603,31.2844446
宝山区,121.4181306,31.29422761
宝山区,121.4151096,31.30260603
宝山区,121.4175706,31.3030752
宝山区,121.4107196,31.31379719
宝山区,121.3879321,31.32597284
宝山区,121.4172247,31.32237501
宝山区,121.4155412,31.32148455
宝山区,121.4173293,31.32248704
宝山区,121.4162032,31.32181131
宝山区,121.4128195,31.33236044
宝山区,121.4116033,31.33224871
宝山区,121.4054679,31.32810087
宝山区,121.4056143,31.33118996
宝山区,121.3547606,31.32415642
宝山区,121.4290433,31.28326162
静安区,121.4461039,31.28370535
静安区,121.4455212,31.28933329
静安区,121.4467303,31.28880066
静安区,121.4468414,31.28865763
静安区,121.4450926,31.28847991
静安区,121.4430735,31.30003294
静安区,121.4481021,31.30252713
静安区,121.4451854,31.30391199
静安区,121.4481293,31.30290111
静安区,121.4480303,31.30305829
静安区,121.4525228,31.29915679
静安区,121.456589,31.31064212
静安区,121.4384427,31.31033142
静安区,121.4272524,31.29888359
静安区,121.427105,31.2987712
宝山区,121.4237292,31.30034769
宝山区,121.4245027,31.30074035
宝山区,121.424233,31.30108564
宝山区,121.4240388,31.30048119
静安区,121.4670009,31.27969965
静安区,121.4679291,31.28376016
虹口区,121.4720378,31.28407764
静安区,121.4680928,31.28378434
虹口区,121.4718784,31.28510842
静安区,121.4679362,31.28363406
虹口区,121.4719357,31.28512336
虹口区,121.4702795,31.2911699
静安区,121.4630532,31.29005499
虹口区,121.4861557,31.28560969
虹口区,121.4889439,31.28092609
虹口区,121.4900933,31.28242881
虹口区,121.4906546,31.28194789
虹口区,121.4900839,31.28294685
虹口区,121.4889033,31.28487502
虹口区,121.4908238,31.28437912
虹口区,121.4890231,31.28624302
虹口区,121.4902307,31.28418654
虹口区,121.4884539,31.284207
虹口区,121.4896763,31.29673165
虹口区,121.4897204,31.296598
杨浦区,121.494119,31.30588585
杨浦区,121.496981,31.31114506
静安区,121.4580196,31.30511257
静安区,121.4618216,31.30477664
静安区,121.4606187,31.30543972
静安区,121.4605676,31.30555239
虹口区,121.4722926,31.29940698
静安区,121.4589338,31.31122127
静安区,121.4639184,31.31979944
虹口区,121.4754803,31.31924249
静安区,121.4694131,31.32419199
宝山区,121.4738924,31.32811894
宝山区,121.4755645,31.32605777
宝山区,121.4755705,31.32607166
虹口区,121.4782422,31.31638439
宝山区,121.4789882,31.32302507
宝山区,121.4790696,31.32306455
宝山区,121.490295,31.32393644
宝山区,121.4905189,31.32294398
宝山区,121.4911292,31.32503204
宝山区,121.4911021,31.32599268
宝山区,121.4909075,31.32616942
宝山区,121.4971448,31.32673542
宝山区,121.4864916,31.34251877
宝山区,121.4466247,31.33751205
宝山区,121.4444812,31.34144399
宝山区,121.4398187,31.34523888
宝山区,121.4455635,31.3503977
宝山区,121.4474566,31.35048555
宝山区,121.4395158,31.35144452
宝山区,121.4393408,31.35027223
宝山区,121.4404367,31.34964421
宝山区,121.4414526,31.35036777
宝山区,121.4404996,31.34948557
宝山区,121.4393202,31.3518012
宝山区,121.4362749,31.3465833
宝山区,121.4355124,31.36676256
宝山区,121.4234059,31.36715036
宝山区,121.4466775,31.36179309
宝山区,121.4399095,31.35919322
宝山区,121.4396587,31.37235302
宝山区,121.4492538,31.37244466
宝山区,121.4553657,31.37744739
宝山区,121.4513355,31.38587041
宝山区,121.4503425,31.38672953
宝山区,121.4943762,31.37334654
宝山区,121.4605765,31.40176409
宝山区,121.4605332,31.40343534
宝山区,121.4949237,31.39910993
宝山区,121.4876027,31.40251761
宝山区,121.4870138,31.41590283
宝山区,121.4896013,31.41379676
宝山区,121.4337598,31.39776836
宝山区,121.4335699,31.41639704
宝山区,121.4337622,31.42694004
宝山区,121.3676324,31.36735978
宝山区,121.3805927,31.36461125
宝山区,121.3804405,31.36452716
宝山区,121.3996153,31.35786923
宝山区,121.4145081,31.36712276
宝山区,121.3996817,31.3673752
宝山区,121.3519542,31.41122023
崇明区,121.4088302,31.62884825
金山区,121.1724531,30.89833896
金山区,121.1722813,30.89793684
金山区,121.1730446,30.90217717
金山区,121.1671475,30.90118141
金山区,121.1690186,30.89986302
金山区,121.0214979,30.89217005
金山区,121.023255,30.89437326
金山区,121.3504145,30.73568205
金山区,121.350092,30.73563083
金山区,121.3542541,30.73871576
金山区,121.3541767,30.73746993
金山区,121.3444002,30.73072588
金山区,121.3443518,30.73053757
金山区,121.3412184,30.73369824
金山区,121.3528637,30.75316578
金山区,121.353104,30.75527136
金山区,121.3524719,30.75367108
金山区,121.3407444,30.75992356
奉贤区,121.4493951,30.91945672
奉贤区,121.4678938,30.91431883
奉贤区,121.468019,30.91256213
奉贤区,121.471351,30.9146933
奉贤区,121.4655207,30.92041476
奉贤区,121.4634618,30.91893779
奉贤区,121.493453,30.92229425
奉贤区,121.4937256,30.92426867
奉贤区,121.4888061,30.92041931
奉贤区,121.4818785,30.92308005
奉贤区,121.4782053,30.92445029
奉贤区,121.4713562,30.93497323
松江区,121.2416139,31.01252665
松江区,121.242357,31.0116833
松江区,121.2346107,31.01215228
松江区,121.238193,31.01071277
松江区,121.2370264,31.01211656
松江区,121.23505,31.01555323
松江区,121.2352929,31.01594554
松江区,121.2429755,31.02119687
松江区,121.2224497,31.0390819
松江区,121.2232076,31.03899003
松江区,121.2248114,31.03944773
松江区,121.2263576,31.04383519
松江区,121.2037153,31.02297085
松江区,121.2039102,31.02293736
松江区,121.2167143,31.04450888
松江区,121.2174422,31.04847702
松江区,121.2671906,31.12196909
松江区,121.2676011,31.12320629
松江区,121.2548976,31.06064217
松江区,121.2537445,31.06412358
松江区,121.2538779,31.06412901
闵行区,121.4170458,31.0185352
闵行区,121.4166734,31.02177933
闵行区,121.4142791,31.02574859
闵行区,121.4306999,31.01082383
闵行区,121.4309394,31.01027127
闵行区,121.4302966,31.01176594
闵行区,121.4300342,31.01234105
闵行区,121.4741156,31.04875722
闵行区,121.411632,31.07487022
闵行区,121.4130021,31.075712
闵行区,121.4115792,31.07486024
闵行区,121.4050155,31.09445717
闵行区,121.4156072,31.10405662
闵行区,121.4173575,31.10580138
闵行区,121.4179468,31.11135116
闵行区,121.4177846,31.11123105
闵行区,121.4180025,31.11136122
闵行区,121.4158539,31.11078104
闵行区,121.4140908,31.12749874
闵行区,121.3820538,31.11268809
闵行区,121.3890099,31.11459668
闵行区,121.3801049,31.11958964
松江区,121.3593647,31.10434923
闵行区,121.3648041,31.14295912
闵行区,121.3617844,31.15746298
闵行区,121.3608745,31.15707879
闵行区,121.3609289,31.15804856
闵行区,121.3611737,31.15849395
闵行区,121.3607233,31.1601979
闵行区,121.3613729,31.16380625
闵行区,121.3598321,31.16466467
闵行区,121.3607226,31.16422918
闵行区,121.361993,31.16352496
闵行区,121.3628701,31.16353611
闵行区,121.3619217,31.16347427
闵行区,121.3603924,31.16541012
闵行区,121.3431173,31.15627919
闵行区,121.3434031,31.15778365
闵行区,121.3432903,31.15703548
闵行区,121.3438583,31.15600129
闵行区,121.3562801,31.15989462
闵行区,121.3529474,31.16376874
闵行区,121.3941764,31.12989477
闵行区,121.3942173,31.12987007
闵行区,121.4050429,31.13662371
闵行区,121.4039773,31.1386248
闵行区,121.4090929,31.13943316
闵行区,121.4095996,31.13947518
闵行区,121.4039825,31.13943469
闵行区,121.408036,31.14006651
闵行区,121.4076851,31.14153013
闵行区,121.4040437,31.16298243
闵行区,121.4045301,31.16600747
闵行区,121.3888555,31.16153776
闵行区,121.3878365,31.17097382
闵行区,121.3880034,31.17101005
闵行区,121.3818573,31.17589394
闵行区,121.3819855,31.17616335
闵行区,121.3818413,31.17590101
闵行区,121.3818663,31.17601789
闵行区,121.3917248,31.18203732
闵行区,121.39319,31.18307889
闵行区,121.3926415,31.18203839
闵行区,121.3808361,31.17812223
闵行区,121.3817423,31.17770551
闵行区,121.3813407,31.17614047
闵行区,121.3838453,31.17740162
闵行区,121.3829495,31.17621843
闵行区,121.3840383,31.1760381
闵行区,121.3828023,31.17612797
闵行区,121.3829485,31.17616943
闵行区,121.3831149,31.18245516
徐汇区,121.4043712,31.16712189
徐汇区,121.4057944,31.16725437
徐汇区,121.4061588,31.16744929
徐汇区,121.4056141,31.16732545
徐汇区,121.4058242,31.16739984
徐汇区,121.4061717,31.16756849
徐汇区,121.404157,31.16714961
徐汇区,121.4054489,31.16973058
徐汇区,121.4062395,31.17011738
徐汇区,121.4053458,31.17142382
徐汇区,121.405659,31.16985395
徐汇区,121.4054076,31.17133581
徐汇区,121.4030475,31.17821763
徐汇区,121.4024579,31.17931221
长宁区,121.4103435,31.20065983
长宁区,121.4110297,31.20008023
长宁区,121.4125536,31.20323627
长宁区,121.4042132,31.20064843
长宁区,121.4054059,31.2011812
长宁区,121.4069257,31.20140615
长宁区,121.4087683,31.20112577
长宁区,121.4067626,31.20354094
长宁区,121.4055166,31.20329548
长宁区,121.4040372,31.20300832
长宁区,121.4010428,31.19958401
长宁区,121.4009746,31.20012224
长宁区,121.4029344,31.19994224
长宁区,121.4035598,31.20067959
长宁区,121.4019984,31.20056313
闵行区,121.3805486,31.18654765
闵行区,121.3805487,31.18663467
闵行区,121.3929138,31.19199545
闵行区,121.3929654,31.19158969
闵行区,121.39198,31.19050078
闵行区,121.3939823,31.19380299
闵行区,121.3938474,31.19357197
闵行区,121.393394,31.19450505
闵行区,121.3933114,31.19479756
长宁区,121.3921829,31.19676916
闵行区,121.3932636,31.19492528
长宁区,121.3903463,31.19704573
闵行区,121.3455457,31.16849586
闵行区,121.3470839,31.1691426
闵行区,121.3491694,31.16850081
闵行区,121.3482986,31.17124875
闵行区,121.3480223,31.17167148
闵行区,121.3477189,31.17172167
闵行区,121.3476661,31.17029067
闵行区,121.3786252,31.17434294
闵行区,121.3779518,31.17561331
闵行区,121.3713572,31.17809617
闵行区,121.3755791,31.17631845
闵行区,121.3766569,31.1764898
闵行区,121.3753345,31.17638301
闵行区,121.3773004,31.17674891
闵行区,121.3773736,31.17672427
闵行区,121.3764401,31.18100306
闵行区,121.3763736,31.18720541
徐汇区,121.43981,31.16335498
徐汇区,121.4327719,31.16567602
浦东新区,121.486007,31.15789261
浦东新区,121.4872655,31.15892773
浦东新区,121.4877567,31.15992968
徐汇区,121.4598253,31.15940703
徐汇区,121.4612328,31.15954898
徐汇区,121.4616895,31.15950784
浦东新区,121.4893672,31.17206633
浦东新区,121.4902271,31.17505067
徐汇区,121.4618928,31.18815415
徐汇区,121.4615626,31.18815766
徐汇区,121.4743787,31.20408365
徐汇区,121.4725456,31.20381793
徐汇区,121.4725265,31.20380428
徐汇区,121.4669941,31.19969346
徐汇区,121.4662423,31.20111526
徐汇区,121.4660622,31.2018744
徐汇区,121.4604782,31.20392152
徐汇区,121.4581049,31.20288638
徐汇区,121.43719,31.17325086
徐汇区,121.4364956,31.17394246
徐汇区,121.4382226,31.17494249
徐汇区,121.4381148,31.17524562
徐汇区,121.4325787,31.1742989
徐汇区,121.4326265,31.17429151
徐汇区,121.4297864,31.17757866
徐汇区,121.429701,31.1831227
徐汇区,121.4206125,31.17778361
徐汇区,121.422967,31.18108209
徐汇区,121.4213343,31.1791331
徐汇区,121.4228814,31.18097653
徐汇区,121.4236731,31.1768566
徐汇区,121.4237239,31.1768315
徐汇区,121.4238459,31.18109782
徐汇区,121.426989,31.18357263
徐汇区,121.4208448,31.18355228
徐汇区,121.4382287,31.17416155
徐汇区,121.4503021,31.17763175
徐汇区,121.4543675,31.18007118
徐汇区,121.4537734,31.1799866
徐汇区,121.4538285,31.18008721
徐汇区,121.4409779,31.1772528
徐汇区,121.4408421,31.17753507
徐汇区,121.4476566,31.17959262
徐汇区,121.444473,31.18962365
徐汇区,121.4438475,31.18982229
徐汇区,121.4438968,31.19167875
徐汇区,121.4437354,31.1909742
徐汇区,121.4476787,31.19098791
徐汇区,121.4458326,31.1937271
徐汇区,121.4402818,31.19309459
徐汇区,121.4383992,31.1931166
徐汇区,121.4554534,31.18703996
徐汇区,121.4550868,31.19460448
徐汇区,121.4529432,31.19523644
徐汇区,121.4504174,31.19700996
徐汇区,121.4491379,31.19653214
徐汇区,121.4491699,31.19654005
徐汇区,121.4531945,31.19950382
徐汇区,121.4490116,31.19859096
徐汇区,121.44919,31.19880653
徐汇区,121.4549578,31.19839643
徐汇区,121.455042,31.19835373
徐汇区,121.4550893,31.19855138
徐汇区,121.4565346,31.20165818
徐汇区,121.4556053,31.202613
徐汇区,121.4549409,31.20463219
徐汇区,121.4482128,31.2013434
徐汇区,121.4521091,31.20192107
徐汇区,121.4450436,31.19711609
徐汇区,121.4446747,31.19701049
徐汇区,121.445646,31.19545735
徐汇区,121.4456315,31.1970917
徐汇区,121.4404587,31.2021617
徐汇区,121.4386799,31.20227581
徐汇区,121.4432466,31.20431381
徐汇区,121.4411036,31.20300548
徐汇区,121.4406577,31.20246092
徐汇区,121.4257766,31.18680485
徐汇区,121.4255456,31.18668291
徐汇区,121.4263651,31.18686972
徐汇区,121.4261697,31.18640341
徐汇区,121.4261251,31.18684572
徐汇区,121.4319132,31.18770709
徐汇区,121.4319684,31.18663267
徐汇区,121.4319742,31.18819896
徐汇区,121.4325475,31.19001265
徐汇区,121.4366224,31.18766244
徐汇区,121.4367711,31.18770783
徐汇区,121.4368094,31.19403928
徐汇区,121.4310112,31.19341087
徐汇区,121.4284155,31.19523211
徐汇区,121.4364973,31.19537863
徐汇区,121.436284,31.19559164
徐汇区,121.4365052,31.19653296
徐汇区,121.4357018,31.19932169
徐汇区,121.4347726,31.20267968
徐汇区,121.435346,31.2046013
徐汇区,121.4354067,31.2044599
徐汇区,121.4306719,31.2006227
徐汇区,121.4294012,31.20219967
徐汇区,121.432418,31.20377193
长宁区,121.4291974,31.20262572
长宁区,121.4274931,31.20349344
长宁区,121.4278014,31.20310927
长宁区,121.4279869,31.20433149
长宁区,121.4283635,31.20348918
长宁区,121.4283705,31.20345628
长宁区,121.4276718,31.20395141
长宁区,121.4279263,31.20347733
长宁区,121.4216008,31.20475226
长宁区,121.4226413,31.20709089
长宁区,121.4278732,31.2051769
长宁区,121.4279482,31.20548717
长宁区,121.4265021,31.20823144
长宁区,121.4265418,31.20809406
长宁区,121.426499,31.20819138
长宁区,121.4259244,31.209107
长宁区,121.4251637,31.21005728
长宁区,121.4261571,31.21078731
长宁区,121.4267243,31.21143487
长宁区,121.4246737,31.21182521
长宁区,121.4250998,31.21182959
长宁区,121.435639,31.20638778
长宁区,121.4357386,31.20622976
长宁区,121.436608,31.2088229
长宁区,121.4360997,31.20924312
长宁区,121.4353679,31.20855052
长宁区,121.4355234,31.20845511
长宁区,121.4355165,31.2115448
长宁区,121.4367759,31.21011379
长宁区,121.4294679,31.21007258
长宁区,121.4293819,31.20978923
长宁区,121.4310482,31.21123152
长宁区,121.4316588,31.21098276
长宁区,121.4321856,31.21590084
长宁区,121.4324505,31.21679244
长宁区,121.4318346,31.21675441
长宁区,121.4299229,31.21845314
长宁区,121.4297245,31.21716398
长宁区,121.4335444,31.2150026
长宁区,121.4346928,31.21472974
长宁区,121.4344714,31.21472427
长宁区,121.4341081,31.21428905
长宁区,121.4342802,31.21603841
长宁区,121.4361385,31.21657622
长宁区,121.4370664,31.21792223
长宁区,121.4366151,31.21738697
长宁区,121.4349605,31.21633802
长宁区,121.4362912,31.21899121
长宁区,121.437066,31.21988762
长宁区,121.4365821,31.2211904
长宁区,121.4304954,31.21930354
长宁区,121.4309295,31.21889056
长宁区,121.4293122,31.21977937
长宁区,121.4308314,31.21951331
长宁区,121.4290366,31.22308379
长宁区,121.4290562,31.222524
长宁区,121.4290363,31.2225187
长宁区,121.4257384,31.2144491
长宁区,121.4256678,31.21454592
长宁区,121.4272363,31.21472798
长宁区,121.4262664,31.21472504
长宁区,121.4266357,31.21456513
长宁区,121.4241774,31.22041731
长宁区,121.4267708,31.22150772
长宁区,121.4269262,31.22154828
长宁区,121.4236486,31.22297137
长宁区,121.4236425,31.22270821
长宁区,121.4236386,31.22291318
长宁区,121.4201264,31.22307167
徐汇区,121.4441804,31.20973571
长宁区,121.4436416,31.21158583
徐汇区,121.4442724,31.21079818
徐汇区,121.4439366,31.20974814
徐汇区,121.4446577,31.21021278
长宁区,121.4440621,31.21031258
徐汇区,121.4444482,31.2106495
长宁区,121.4440931,31.21035967
徐汇区,121.4464757,31.2137612
徐汇区,121.4438519,31.2120605
徐汇区,121.4455231,31.21306163
徐汇区,121.445434,31.2128725
徐汇区,121.443914,31.21218669
徐汇区,121.4455818,31.21270059
徐汇区,121.4455479,31.21277058
徐汇区,121.4537961,31.20608639
徐汇区,121.4537248,31.20595887
徐汇区,121.4577804,31.20917358
徐汇区,121.457269,31.20916291
徐汇区,121.4552611,31.21119626
徐汇区,121.4554522,31.21087454
徐汇区,121.4539579,31.21059942
徐汇区,121.4576763,31.20935973
徐汇区,121.4549084,31.21227248
徐汇区,121.4488331,31.21444746
徐汇区,121.4521757,31.21574427
徐汇区,121.4519019,31.21525966
徐汇区,121.4517426,31.21519249
徐汇区,121.4525596,31.21846264
徐汇区,121.4530919,31.21770314
徐汇区,121.45021,31.21645068
徐汇区,121.4498002,31.2171623
徐汇区,121.45614,31.21756202
徐汇区,121.4561759,31.21743266
徐汇区,121.4566844,31.21769988
徐汇区,121.4538046,31.21950965
徐汇区,121.4538828,31.2195611
徐汇区,121.4537806,31.21954883
徐汇区,121.4538216,31.21954754
徐汇区,121.4554425,31.22030485
徐汇区,121.4554479,31.22071388
徐汇区,121.4579437,31.22009748
徐汇区,121.4569237,31.21981098
徐汇区,121.4562226,31.21936264
徐汇区,121.4571091,31.21964409
徐汇区,121.4573018,31.22134647
静安区,121.4543,31.22288763
静安区,121.4542398,31.22288009
静安区,121.4543543,31.22322527
静安区,121.4543276,31.22234633
徐汇区,121.4551198,31.22157684
徐汇区,121.4533269,31.22111429
静安区,121.4542348,31.22283912
徐汇区,121.4534324,31.22149465
徐汇区,121.4535015,31.22151818
徐汇区,121.4496656,31.22024539
徐汇区,121.451879,31.21891061
徐汇区,121.4529588,31.21906429
徐汇区,121.450839,31.22061201
静安区,121.4520656,31.22210422
徐汇区,121.4512478,31.22098422
徐汇区,121.4512449,31.22114927
长宁区,121.445251,31.21972584
徐汇区,121.4468217,31.2195024
徐汇区,121.4468887,31.21950337
徐汇区,121.4463517,31.2195975
徐汇区,121.4470589,31.21970832
徐汇区,121.4463747,31.22092876
静安区,121.4457659,31.22107657
静安区,121.4476052,31.22132313
静安区,121.447439,31.22115129
静安区,121.4461916,31.22217896
长宁区,121.4449876,31.22176488
长宁区,121.4451332,31.22122998
长宁区,121.4419588,31.22030773
长宁区,121.4421944,31.22289621
长宁区,121.4411432,31.22218714
长宁区,121.4386964,31.22105432
长宁区,121.4407757,31.22225117
长宁区,121.4391878,31.22449548
长宁区,121.4385489,31.22432674
长宁区,121.442668,31.22465436
长宁区,121.4426493,31.22510035
静安区,121.4428353,31.22737533
长宁区,121.4416312,31.22674425
长宁区,121.4406614,31.22653316
长宁区,121.4385607,31.22584005
长宁区,121.4384279,31.22581102
长宁区,121.4384649,31.22588332
静安区,121.444926,31.22388315
静安区,121.4480079,31.22541325
静安区,121.4432508,31.22725071
静安区,121.4449142,31.22800269
静安区,121.4464601,31.22852989
静安区,121.4459251,31.22838375
静安区,121.4471752,31.23158887
静安区,121.4472093,31.23195686
静安区,121.4470631,31.23144393
静安区,121.4472131,31.23150283
静安区,121.4447015,31.23152865
长宁区,121.4386948,31.2287174
长宁区,121.4414122,31.22821635
静安区,121.4424564,31.2292061
静安区,121.4412298,31.23267478
静安区,121.453008,31.22523109
静安区,121.4531541,31.22483708
静安区,121.4502048,31.2260885
静安区,121.4541682,31.22367776
静安区,121.457978,31.22491697
静安区,121.4563542,31.2307931
静安区,121.4574579,31.23041713
静安区,121.4571203,31.23131865
静安区,121.4574521,31.23085723
静安区,121.4565427,31.2307543
静安区,121.4499374,31.23052594
静安区,121.4500306,31.23092964
静安区,121.4501367,31.23086925
静安区,121.4503294,31.23319067
静安区,121.4501233,31.23453649
静安区,121.4500152,31.23407087
静安区,121.4504494,31.23291118
静安区,121.4514856,31.23266853
静安区,121.4492757,31.23604526
静安区,121.45066,31.2369874
静安区,121.4553044,31.23321268
静安区,121.4563037,31.23368774
静安区,121.4558147,31.23440125
静安区,121.456386,31.23393397
静安区,121.4566235,31.2338597
静安区,121.4567488,31.23376447
静安区,121.4570377,31.23656766
静安区,121.4533127,31.23509992
静安区,121.4579319,31.23903031
静安区,121.4580343,31.23852122
静安区,121.4561081,31.23971053
静安区,121.4564756,31.24164596
静安区,121.456623,31.24133157
静安区,121.4496979,31.23831495
静安区,121.4495058,31.23844256
静安区,121.449859,31.23867641
静安区,121.4494087,31.23818286
静安区,121.4491894,31.23964443
静安区,121.4508,31.23808079
静安区,121.4512977,31.23750453
静安区,121.4508251,31.23801568
静安区,121.4518788,31.24147241
静安区,121.4491753,31.24006745
静安区,121.4486807,31.24104362
静安区,121.4495614,31.24084528
静安区,121.4417252,31.23295422
静安区,121.4416323,31.23293778
静安区,121.4460967,31.23721124
静安区,121.4470487,31.23599211
静安区,121.4459437,31.23706718
静安区,121.4435517,31.23711517
静安区,121.4434196,31.23948672
静安区,121.4440571,31.23947243
静安区,121.4462437,31.23732328
静安区,121.4477849,31.23760537
静安区,121.4477369,31.23749944
静安区,121.4474818,31.23755074
静安区,121.4462149,31.24168809
静安区,121.445977,31.24157702
静安区,121.4464421,31.24101815
静安区,121.4465992,31.24072316
静安区,121.4440021,31.23985328
静安区,121.4431259,31.23895282
静安区,121.442962,31.23924726
静安区,121.4403031,31.23988261
长宁区,121.4202856,31.22315967
长宁区,121.4205633,31.22316388
长宁区,121.4283134,31.2245369
长宁区,121.4261395,31.22467174
长宁区,121.4262514,31.22527469
长宁区,121.4244167,31.22567932
长宁区,121.4249552,31.22550568
长宁区,121.4245381,31.22559044
长宁区,121.4286743,31.22343432
长宁区,121.4304843,31.22498032
长宁区,121.4286812,31.22502365
长宁区,121.4296564,31.22504234
长宁区,121.4297453,31.22531369
长宁区,121.4292461,31.22517225
长宁区,121.4297084,31.22528014
长宁区,121.4301107,31.22495396
长宁区,121.4318695,31.22505334
长宁区,121.4330517,31.22533551
长宁区,121.4318575,31.22502618
长宁区,121.4319483,31.2251744
长宁区,121.4307498,31.22783342
长宁区,121.4351352,31.22476643
长宁区,121.4347974,31.22526385
长宁区,121.4347642,31.22472741
长宁区,121.4372212,31.22515188
长宁区,121.4361897,31.22518427
长宁区,121.436866,31.22510867
长宁区,121.4363384,31.22532573
长宁区,121.4378438,31.22511923
长宁区,121.4348515,31.22566349
长宁区,121.4357947,31.22954783
长宁区,121.4334199,31.23113259
长宁区,121.4330189,31.23504685
静安区,121.4378179,31.23411879
静安区,121.4373739,31.23377699
静安区,121.43732,31.23366451
静安区,121.4363833,31.23540493
静安区,121.4350548,31.2379514
普陀区,121.4344226,31.23784644
普陀区,121.4368974,31.24165358
静安区,121.4373487,31.23987973
普陀区,121.4365394,31.24098229
普陀区,121.4347045,31.23980552
普陀区,121.425373,31.2396355
普陀区,121.4220916,31.24129508
徐汇区,121.4616607,31.20539034
徐汇区,121.4606292,31.20736553
徐汇区,121.4638824,31.20489136
徐汇区,121.4668046,31.20604234
徐汇区,121.4669486,31.20647006
徐汇区,121.4668072,31.20768975
徐汇区,121.4641862,31.20846375
徐汇区,121.4640835,31.21113103
徐汇区,121.4630382,31.21081245
徐汇区,121.4634138,31.21108603
徐汇区,121.4667131,31.21097021
徐汇区,121.466276,31.21071734
徐汇区,121.4659694,31.21148354
徐汇区,121.4660367,31.21144544
徐汇区,121.4663916,31.21186976
徐汇区,121.4660368,31.21161648
徐汇区,121.4645895,31.21328385
徐汇区,121.4616712,31.21185495
徐汇区,121.4600306,31.21281355
徐汇区,121.4590623,31.21247013
徐汇区,121.4714184,31.20497705
徐汇区,121.47081,31.20542528
徐汇区,121.4705743,31.20687195
徐汇区,121.4682497,31.20882662
黄浦区,121.47645,31.21023112
黄浦区,121.4690199,31.20962443
徐汇区,121.4685489,31.20972769
徐汇区,121.4716279,31.20950247
徐汇区,121.4723546,31.20975912
黄浦区,121.4685907,31.21344695
徐汇区,121.4683542,31.21296893
徐汇区,121.4683669,31.21262362
黄浦区,121.4690711,31.2148309
黄浦区,121.4700454,31.21568182
黄浦区,121.4682364,31.21594572
黄浦区,121.4698962,31.21518837
黄浦区,121.4682843,31.21561281
黄浦区,121.4714342,31.21388719
黄浦区,121.4706037,31.2154147
黄浦区,121.4718867,31.21766779
黄浦区,121.472584,31.21641359
黄浦区,121.4728313,31.21659703
黄浦区,121.4691571,31.21667784
黄浦区,121.4732218,31.21396609
黄浦区,121.4750489,31.21412973
黄浦区,121.4735873,31.21475944
黄浦区,121.475296,31.21409004
黄浦区,121.4772445,31.21406406
黄浦区,121.477461,31.21562835
黄浦区,121.4756561,31.2144393
黄浦区,121.4758238,31.21433509
黄浦区,121.4771021,31.21548512
黄浦区,121.4774511,31.2146863
黄浦区,121.4778297,31.21667261
黄浦区,121.4743633,31.21849473
黄浦区,121.4765037,31.22111373
黄浦区,121.4733373,31.22261985
黄浦区,121.4740167,31.22119983
黄浦区,121.4752788,31.22116898
